ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_A,2001,152,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_B,2001,6,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_C,2001,19,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_D,2001,30645,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_E,2001,1007,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_F,2001,9598,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_G,2001,9485,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_H,2001,1551,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_I,2001,11886,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_J,2001,1477,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_K,2001,4458,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_L,2001,11889,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_M,2001,2299,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_N,2001,9166,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_O,2001,2710,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_P,2001,8,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_Q,2001,51,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_AGGREGATE_TOTAL,2001,96321,,,T13:150_T14:155_I11:266_I13:276,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_TOTAL,2004,93969,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_A,2004,1130,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_B,2004,12,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_C,2004,437,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_D,2004,29664,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_E,2004,199,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_F,2004,14655,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_G,2004,15226,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_H,2004,2750,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_I,2004,10088,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_J,2004,507,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_K,2004,7246,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_L,2004,341,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_M,2004,723,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_N,2004,6820,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_O,2004,2656,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_P,2004,153,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_Q,2004,18,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_ISIC3_X,2004,1344,,,T13:150_T14:155,S7:57
BEL,INJ_NFTL_ECO_NB,FA:896,ECO_AGGREGATE_TOTAL,2004,93969,,,T13:150_T14:155,S7:57
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1976,2766,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1976,2766,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1977,3005,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1977,3005,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1979,2600,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1979,2600,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1980,2450,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1980,2450,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1981,1286,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1981,1286,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1985,1283,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1985,1283,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1986,1271,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1986,1271,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1987,1050,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1987,1050,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1988,1047,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1988,1047,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1989,730,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1989,730,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1990,672,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1990,672,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC2_TOTAL,1991,502,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,1991,502,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC3_TOTAL,2003,783,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,2003,783,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_ISIC3_TOTAL,2004,740,,,T13:149,
BEN,INJ_NFTL_ECO_NB,FA:902,ECO_AGGREGATE_TOTAL,2004,740,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1975,1916,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1975,19,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1975,15,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1975,1178,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1975,36,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1975,354,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1975,109,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1975,146,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1975,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1975,42,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1975,17,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1975,1916,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1976,3820,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1976,30,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1976,24,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1976,2681,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1976,60,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1976,439,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1976,172,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1976,243,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1976,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1976,131,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1976,40,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1976,3820,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1977,4899,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1977,30,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1977,40,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1977,3512,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1977,106,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1977,510,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1977,209,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1977,261,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1977,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1977,201,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1977,30,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1977,4899,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1978,4373,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1978,48,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1978,6,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1978,3300,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1978,71,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1978,425,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1978,171,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1978,200,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1978,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1978,135,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1978,17,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1978,4373,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1979,3828,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1979,40,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1979,5,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1979,2423,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1979,61,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1979,506,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1979,162,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1979,217,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1979,101,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1979,84,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1979,229,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1979,3828,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1980,3052,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1980,13,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1980,3,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1980,998,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1980,127,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1980,1023,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1980,224,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1980,309,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1980,146,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1980,171,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1980,38,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1980,3052,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1981,2563,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1981,44,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1981,9,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1981,1767,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1981,35,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1981,325,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1981,85,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1981,168,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1981,65,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1981,27,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1981,38,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1981,2563,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1982,1941,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1982,32,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1982,22,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1982,972,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1982,29,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1982,505,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1982,81,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1982,178,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1982,15,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1982,107,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1982,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1982,1941,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1983,1570,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1983,39,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1983,18,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1983,833,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1983,22,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1983,336,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1983,64,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1983,148,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1983,56,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1983,18,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1983,36,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1983,1570,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1984,942,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1984,48,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1984,22,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1984,500,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1984,15,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1984,162,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1984,52,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1984,81,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1984,13,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1984,49,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1984,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1984,942,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1985,1291,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1985,31,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1985,3,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1985,889,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1985,27,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1985,107,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1985,47,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1985,110,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1985,7,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1985,69,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1985,1,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1985,1291,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1986,1900,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1986,25,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1986,100,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1986,1242,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1986,69,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1986,188,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1986,48,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1986,135,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1986,8,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1986,85,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1986,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1986,1900,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1987,1925,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1987,10,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1987,2,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1987,1208,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1987,117,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1987,289,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1987,58,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1987,149,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1987,12,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1987,79,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1987,1,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1987,1925,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1988,2454,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1988,28,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1988,19,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1988,1622,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1988,170,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1988,301,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1988,72,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1988,130,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1988,16,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1988,95,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1988,1,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1988,2454,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1989,1832,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1989,19,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1989,58,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1989,991,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1989,79,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1989,383,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1989,80,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1989,141,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1989,7,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1989,73,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1989,1,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1989,1832,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1990,2682,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1990,39,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_2,1990,8,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_3,1990,822,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_4,1990,390,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_5,1990,519,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_6,1990,212,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_7,1990,410,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_8,1990,36,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_9,1990,246,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_0,1990,0,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_AGGREGATE_TOTAL,1990,2682,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_TOTAL,1991,1842,,,T13:149,
BFA,INJ_NFTL_ECO_NB,FA:906,ECO_ISIC2_1,1991,21,,,T13:149,
